"name","distinct_id","time","sampling_factor","dataset","properties.$lib_version","properties.mp_lib","properties.Version"
"New Task","jpulgarin",1511436471000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511436472000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511438966000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511442201000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511694040000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511692105000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511694116000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511774235000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511774236000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511775142000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511775143000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511775143000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796369000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796369000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796370000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796370000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796370000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796371000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511796371000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511821162000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511821162000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511821163000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511821163000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511821163000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511775324000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511775330000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511791158000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511791158000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511794561000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511800132000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511801990000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511803804000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511807440000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511773104000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511774551000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511775154000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511793398000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511793999000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511794611000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511795212000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511795808000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511796411000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511800368000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511800969000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511802226000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511802827000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511803428000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511804060000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511804661000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511805262000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511805863000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511806458000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511807059000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511807666000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511808267000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511808862000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511809463000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511810064000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511810665000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511821389000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511821995000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511822591000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511823191000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511823792000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511824393000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511771797000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511771797000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511791152000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511791153000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511792858000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511800142000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511801996000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511803835000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511773093000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511794415000,1,"$mixpanel","4.3.2","python",
"Switched Task","jpulgarin",1511807441000,1,"$mixpanel","4.3.2","python",
"Switched Task","jpulgarin",1511821169000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511773274000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511775137000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511775324000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511791361000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511796364000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511796787000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511801344000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511803799000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511807435000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511811040000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511860741000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511860742000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511860742000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511860742000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511860743000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511860743000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511905007000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511905007000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511905008000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511860095000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511861650000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511865074000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511866706000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511868348000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511868353000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511868649000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511869035000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511869111000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511869112000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511905204000,1,"$mixpanel","4.3.2","python",
"Completed Task","jpulgarin",1511905595000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511860366000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511860963000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511862110000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511862706000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511863307000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511866996000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511868695000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511901128000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511905465000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511860140000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511860140000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511863051000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511863062000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511866645000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511868222000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511868685000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511869041000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511900807000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511905440000,1,"$mixpanel","4.3.2","python",
"Switched Task","jpulgarin",1511868359000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511837128000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511861099000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511863448000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511901403000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511905188000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511905319000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511905711000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948451000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948451000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948452000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948452000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948452000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948453000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948453000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948453000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948454000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948454000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511948455000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961200000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961201000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961201000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961202000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961202000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961202000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961203000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961203000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961203000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961204000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961204000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961204000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961205000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961205000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511961205000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962102000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962103000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962103000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962103000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962104000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962104000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962104000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962105000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962105000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962106000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962106000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962106000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511962107000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1511973412000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1511973465000,1,"$mixpanel","4.3.2","python",1.1
"Added 1 Minute","jpulgarin",1511984643000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1511993167000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1511993167000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1511986831000,1,"$mixpanel","4.3.2","python",0.99
"Completed Task","jpulgarin",1511986841000,1,"$mixpanel","4.3.2","python",0.99
"Completed Task","jpulgarin",1511986847000,1,"$mixpanel","4.3.2","python",0.99
"Completed Task","jpulgarin",1511986857000,1,"$mixpanel","4.3.2","python",0.99
"Completed Task","jpulgarin",1511987241000,1,"$mixpanel","4.3.2","python",0.99
"Completed Task","jpulgarin",1511987241000,1,"$mixpanel","4.3.2","python",0.99
"Completed Task","jpulgarin",1511987471000,1,"$mixpanel","4.3.2","python",0.99
"Focused 10 Minutes","jpulgarin",1511947029000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511947630000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511948225000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511948825000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511959297000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511959898000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511960499000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511961691000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511962297000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511962903000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511969253000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511972227000,1,"$mixpanel","4.3.2","python",
"Focused 10 Minutes","jpulgarin",1511972839000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511946678000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511959703000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511971851000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511971851000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511971851000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1511984065000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511985307000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511985568000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511986846000,1,"$mixpanel","4.3.2","python",0.99
"New Task","jpulgarin",1511988218000,1,"$mixpanel","4.3.2","python",0.99
"New Task","jpulgarin",1511990961000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511991937000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511992377000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511992425000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511993418000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511993434000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1511993434000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1511988751000,1,"$mixpanel","4.3.2","python",0.99
"Paused Task","jpulgarin",1511988780000,1,"$mixpanel","4.3.2","python",0.99
"Paused Task","jpulgarin",1511988931000,1,"$mixpanel","4.3.2","python",0.99
"Paused Task","jpulgarin",1511988962000,1,"$mixpanel","4.3.2","python",0.99
"Paused Task","jpulgarin",1511989040000,1,"$mixpanel","4.3.2","python",0.99
"Paused Task","jpulgarin",1511989093000,1,"$mixpanel","4.3.2","python",0.99
"Paused Task","jpulgarin",1511991057000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1511992398000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1511992746000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1511993636000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1511959012000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511962683000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511969213000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511972483000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511983816000,1,"$mixpanel","4.3.2","python",
"Quick Added a Task","jpulgarin",1511987466000,1,"$mixpanel","4.3.2","python",0.99
"Quick Added a Task","jpulgarin",1511993682000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1511993687000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1511993872000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511984587000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511985307000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511985558000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511985558000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511990962000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511990962000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992377000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992387000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992388000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992403000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992414000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992495000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992506000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992584000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992650000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992665000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511992671000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993064000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993084000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993089000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993090000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993105000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993106000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993161000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993167000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993609000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993620000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993625000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993630000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993641000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993808000,1,"$mixpanel","4.3.2","python",1
"Switched Task","jpulgarin",1511993813000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511950695000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511960605000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511962097000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511969514000,1,"$mixpanel","4.3.2","python",
"Time Finished","jpulgarin",1511988278000,1,"$mixpanel","4.3.2","python",0.99
"Time Finished","jpulgarin",1511988416000,1,"$mixpanel","4.3.2","python",0.99
"Time Finished","jpulgarin",1511990579000,1,"$mixpanel","4.3.2","python",0.99
"Time Finished","jpulgarin",1511991743000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511991906000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511992057000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511992460000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511992561000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511992644000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511993136000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511993288000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511993574000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511993748000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1511993987000,1,"$mixpanel","4.3.2","python",1
"Unpaused Task","jpulgarin",1511992409000,1,"$mixpanel","4.3.2","python",1
"Unpaused Task","jpulgarin",1511993682000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512031910000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512031910000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512031910000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512032086000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512032086000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512032202000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512041506000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512041591000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512041792000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512041793000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512032137000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1512041430000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1512041430000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1512031664000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512125632000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512125632000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149687000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149687000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149688000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149688000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149688000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149689000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512149689000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512150075000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512150076000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512150076000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512150076000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512150077000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512162801000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512162806000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512162807000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512162807000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163012000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163013000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163013000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163014000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163014000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163300000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163300000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163301000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163301000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163536000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163537000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512163537000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512169076000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512169077000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512169077000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512169078000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","jpulgarin",1512169078000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512163593000,1,"$mixpanel","4.3.2","python",1
