"user","time"
"39146","1502206114"
"38551","1502206176"
"39618","1502206176"
"39618","1502206220"
"39618","1502206272"
"38800","1502206343"
"38800","1502206366"
"39607","1502206385"
"39318","1502206415"
"39318","1502206475"
"39617","1502206543"
"39318","1502206633"
"39456","1502207186"
"39010","1502207320"
"39412","1502207498"
"39318","1502207565"
"39248","1502207938"
"39106","1502209052"
"38837","1502209294"
"39455","1502209536"
"39455","1502209543"
"38837","1502209606"
"39318","1502209769"
"38837","1502209896"
"39438","1502209919"
"39318","1502210200"
"38837","1502210234"
"39455","1502210341"
"39124","1502210504"
"38931","1502210510"
"38837","1502210571"
"38701","1502210612"
"39087","1502210677"
"38837","1502210715"
"38837","1502210856"
"38973","1502211188"
"38837","1502211274"
"39318","1502211288"
"38837","1502211360"
"38837","1502211442"
"39198","1502211482"
"38837","1502211684"
"38837","1502211800"
"39212","1502212049"
"38853","1502212120"
"38837","1502212126"
"38837","1502212202"
"39003","1502212813"
"39438","1502212888"
"38575","1502212931"
"39438","1502212931"
"39111","1502213358"
"39340","1502213431"
"39619","1502213649"
"39619","1502213685"
"39619","1502213790"
"1060","1502213929"
"39618","1502214596"
"39619","1502214823"
"38994","1502215510"
"39143","1502215731"
"39618","1502215985"
"39208","1502216124"
"38853","1502216195"
"39318","1502216368"
"39045","1502216540"
"39423","1502216541"
"39386","1502216847"
"39254","1502217270"
"39254","1502217314"
"39254","1502217323"
"39045","1502217349"
"39045","1502217400"
"39045","1502217461"
"38973","1502217580"
"39318","1502217621"
"39621","1502217641"
"39318","1502217644"
"39318","1502217741"
"39622","1502217742"
"38973","1502217760"
"39622","1502217770"
"39622","1502217783"
"39621","1502217793"
"39621","1502217843"
"39622","1502218206"
"39622","1502218244"
"39621","1502218470"
"38737","1502218606"
"38737","1502218860"
"38737","1502218879"
"39010","1502218945"
"39009","1502219005"
"39553","1502219403"
"39553","1502219403"
"39553","1502219403"
"39553","1502219403"
"39553","1502219403"
"38578","1502220148"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39553","1502220151"
"39393","1502220217"
"39113","1502220304"
"38998","1502220932"
"39212","1502220980"
"39622","1502221115"
"39622","1502221115"
"39622","1502221115"
"39318","1502221155"
"39623","1502221171"
"39623","1502221193"
"39036","1502221260"
"39318","1502221314"
"39318","1502221413"
"39318","1502221603"
"39318","1502221639"
"39318","1502221678"
"39318","1502221726"
"39318","1502221770"
"38853","1502221844"
"39318","1502221844"
"39622","1502222054"
"39553","1502222457"
"39003","1502223524"
"38998","1502223961"
"38998","1502224086"
"38655","1502224621"
"38655","1502224747"
"1019","1502225016"
"38578","1502225156"
"39184","1502225190"
"39607","1502225220"
"38655","1502225334"
"38578","1502225338"
"39318","1502225368"
"39318","1502225385"
"39373","1502225516"
"38726","1502226218"
"39388","1502226239"
"39372","1502226312"
"39392","1502227256"
"38578","1502227409"
"38973","1502227538"
"39621","1502227668"
"39621","1502227796"
"39121","1502228327"
"39318","1502228483"
"39318","1502228543"
"38578","1502228630"
"38578","1502228684"
"39318","1502228713"
"39201","1502229167"
"38706","1502231411"
"39198","1502231444"
"39006","1502233632"
"39000","1502241554"
"39000","1502241717"
"39199","1502242680"
"1098","1502243467"
"1098","1502243467"
"1098","1502243633"
"1098","1502247347"
"1098","1502247355"
"39411","1502274060"
"39411","1502274220"
"39149","1502275466"
"39149","1502275534"
"38988","1502277939"
"38988","1502278144"
"38988","1502278167"
"39148","1502278265"
"38655","1502278812"
"39503","1502278875"
"39008","1502279067"
"39008","1502279093"
"38617","1502279303"
"39036","1502279789"
"39422","1502281366"
"39148","1502282468"
"39201","1502282709"
"39009","1502283640"
"39009","1502283667"
"39318","1502284451"
"38999","1502284830"
"38995","1502286141"
"38575","1502286576"
"39146","1502287032"
"39036","1502287308"
"39625","1502287366"
"39625","1502287376"
"39625","1502287383"
"39149","1502287536"
"39625","1502287581"
"39625","1502287639"
"39004","1502288036"
"39148","1502288119"
"39625","1502288137"
"39014","1502288699"
"39014","1502288710"
"39320","1502289068"
"39320","1502289181"
"39002","1502289191"
"39401","1502289266"
"39260","1502289279"
"38551","1502289440"
"38551","1502289475"
"39014","1502289920"
"39203","1502289930"
"39014","1502289931"
"39014","1502289964"
"39147","1502291130"
"39248","1502291424"
"39185","1502291808"
"39185","1502291828"
"39318","1502291920"
"39158","1502292078"
"39158","1502292110"
"39318","1502292347"
"39318","1502292429"
"39425","1502294255"
"39158","1502294457"
"39556","1502294568"
"38655","1502294845"
"39265","1502295273"
"1061","1502295446"
"39265","1502295672"
"39265","1502295698"
"38575","1502296116"
"38714","1502296206"
"39124","1502296261"
"39218","1502296293"
"38739","1502296419"
"39146","1502296491"
"38655","1502297975"
"39412","1502298603"
"39527","1502299297"
"39627","1502300529"
"39627","1502300597"
"39627","1502300638"
"39627","1502300741"
"39627","1502300752"
"39527","1502300802"
"39628","1502300854"
"39627","1502300896"
"39627","1502301013"
"39627","1502301620"
"38713","1502302105"
"38713","1502302156"
"39318","1502302164"
"39171","1502302462"
"39171","1502302499"
"39171","1502302613"
"740","1502303075"
"739","1502303298"
"39350","1502304275"
"38709","1502304383"
"39515","1502304547"
"38689","1502304702"
"39350","1502304871"
"39350","1502305052"
"39515","1502305096"
"39515","1502305177"
"39006","1502305218"
"39515","1502305803"
"39392","1502305827"
"39616","1502306256"
"39124","1502306617"
"39423","1502306993"
"39455","1502307018"
"39201","1502307253"
"39402","1502307736"
"39093","1502307837"
"39204","1502309023"
"38702","1502309470"
"38702","1502309645"
"39318","1502310138"
"39618","1502310251"
"1098","1502310285"
"534","1502310310"
"39318","1502310555"
"39318","1502310636"
"39318","1502310667"
"39318","1502310728"
"39318","1502310760"
"39318","1502310841"
"38709","1502311200"
"39454","1502311421"
"39000","1502311443"
"39454","1502311448"
"38696","1502311466"
"39206","1502311488"
"39000","1502311491"
"39000","1502311507"
"39009","1502311611"
"39150","1502311847"
"39377","1502312170"
"39006","1502312177"
"39374","1502312224"
"39406","1502312373"
"39584","1502312810"
"732","1502312904"
"39584","1502312920"
"39584","1502312938"
"39584","1502312998"
"39584","1502313197"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39584","1502313434"
"39515","1502313453"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39584","1502313563"
"39397","1502313594"
"39123","1502313812"
"39123","1502314091"
"39101","1502314687"
"1060","1502316654"
"39158","1502316781"
"39158","1502316832"
"38713","1502317514"
"39385","1502319219"
"39003","1502319652"
"38695","1502320290"
"38695","1502320320"
"39393","1502321941"
"39193","1502329805"
"39254","1502332857"
"38848","1502344802"
"38848","1502344963"
"38848","1502345124"
"39000","1502359289"
"39418","1502364006"
"970","1502364640"
"39036","1502366421"
"39036","1502366511"
"39124","1502368441"
"39124","1502369123"
"39147","1502370078"
"38881","1502370466"
"39318","1502371516"
"39318","1502371686"
"39318","1502371706"
"39318","1502371751"
"39127","1502372272"
"39127","1502372662"
"39147","1502372682"
"39127","1502372687"
"38998","1502372973"
"39150","1502373078"
"39318","1502373162"
"39318","1502373205"
"39149","1502373307"
"632","1502374066"
"39139","1502374202"
"39139","1502374246"
"39124","1502374717"
"39124","1502374727"
"39623","1502374949"
"39623","1502374977"
"39318","1502375026"
"39623","1502375033"
"39318","1502375077"
"39318","1502375126"
"39124","1502375185"
"39623","1502375398"
"39623","1502375444"
"39623","1502375492"
"39318","1502375513"
"39318","1502375557"
"39149","1502375815"
"39623","1502375859"
"39589","1502376121"
"39589","1502376142"
"38655","1502376636"
"39171","1502376728"
"39518","1502376842"
"39318","1502376974"
"39318","1502376989"
"39196","1502378500"
"39633","1502379201"
"38785","1502379343"
"38785","1502380020"
"38785","1502380085"
"39318","1502380552"
"38785","1502381317"
"39411","1502381720"
"38785","1502381818"
"38785","1502382037"
"39318","1502382217"
"39318","1502382358"
"38800","1502383104"
"38729","1502383493"
"38729","1502383653"
"38785","1502383719"
"39318","1502383850"
"39318","1502383870"
"38655","1502383921"
"38952","1502384179"
"39384","1502384296"
"39003","1502385275"
"39114","1502385800"
"38655","1502385891"
"38994","1502386010"
"38994","1502386022"
"39146","1502386212"
"39318","1502386269"
"39135","1502386452"
"39374","1502387018"
"39018","1502389450"
"39185","1502389811"
"39318","1502389862"
"39152","1502390057"
"39534","1502390188"
"39124","1502390542"
"39158","1502390543"
"39018","1502390594"
"39095","1502390878"
"39010","1502390974"
"39318","1502391078"
"39106","1502391115"
"38853","1502391151"
"39515","1502391265"
"39123","1502391511"
"39123","1502391513"
"39415","1502391661"
"39578","1502391816"
"739","1502391933"
"39248","1502392241"
"39318","1502392694"
"39260","1502392826"
"39260","1502392995"
"39260","1502393034"
"38785","1502393072"
"39432","1502393306"
"39308","1502393510"
"39432","1502393651"
"38735","1502393661"
"39350","1502393900"
"39206","1502393950"
"39106","1502393992"
"39318","1502394013"
"39206","1502394017"
"38735","1502394025"
"39318","1502394080"
"39206","1502394096"
"39206","1502394142"
"38735","1502394146"
"38684","1502394477"
"39200","1502394551"
"39095","1502394603"
"39412","1502394808"
"39003","1502395667"
"39379","1502395874"
"38697","1502396256"
"39150","1502396765"
"39150","1502396807"
"39318","1502397251"
"39111","1502397322"
"38973","1502397411"
"38973","1502397437"
"39318","1502397482"
"38973","1502397494"
"39318","1502397538"
"39318","1502397590"
"39318","1502397676"
"39389","1502400261"
"39572","1502400325"
"39387","1502400607"
"38998","1502400630"
"38998","1502400878"
"39398","1502401566"
"38998","1502401690"
"38998","1502401706"
"39186","1502401767"
"38864","1502401816"
"39022","1502401825"
"39419","1502402085"
"38998","1502402235"
"38998","1502402271"
"38998","1502402404"
"39401","1502402782"
"39395","1502403886"
"39158","1502404263"
"849","1502404293"
"39397","1502407417"
"39007","1502411835"
"38762","1502411903"
"39007","1502412215"
"557","1502415961"
"39592","1502416837"
"38659","1502445664"
"38994","1502445665"
"39001","1502445665"
"39123","1502453251"
"39309","1502453729"
"38702","1502453889"
"38702","1502453978"
"38702","1502454112"
"39195","1502454192"
"38702","1502454289"
"38702","1502454352"
"38881","1502454679"
"38574","1502454733"
"39218","1502455586"
"39217","1502455628"
"730","1502455734"
"38695","1502456263"
"39590","1502458070"
"39590","1502458074"
"39590","1502458079"
"39590","1502458953"
"38995","1502459183"
"39403","1502460072"
"39009","1502462890"
"38540","1502463312"
"38540","1502463350"
"38540","1502463399"
"39124","1502463739"
"39572","1502464257"
"39572","1502464354"
"39572","1502464761"
"39634","1502464944"
"39634","1502465007"
"39572","1502465168"
"38995","1502465281"
"38713","1502465392"
"38995","1502465546"
"39421","1502466040"
"38737","1502466297"
"38655","1502466467"
"39400","1502466468"
"39382","1502467171"
"39572","1502467463"
"38737","1502467584"
"39218","1502467740"
"39124","1502468609"
"39607","1502468699"
"38998","1502470823"
"38998","1502470859"
"38998","1502470895"
"971","1502470975"
"38711","1502471547"
"38995","1502471727"
"38703","1502471823"
"39396","1502471859"
"38737","1502472055"
"39616","1502472289"
"39396","1502472502"
"39583","1502473028"
"39572","1502473112"
"39416","1502473136"
"377","1502473647"
"39006","1502473664"
"38877","1502474520"
"38737","1502475138"
"39380","1502475298"
"39197","1502475621"
"39186","1502475801"
"38847","1502475967"
"39197","1502476044"
"39425","1502476121"
"39096","1502476388"
"38703","1502476495"
"39036","1502477064"
"39413","1502479193"
"38720","1502479784"
"38655","1502480198"
"38655","1502480314"
"38725","1502480864"
"38725","1502480915"
"38707","1502481245"
"38995","1502481318"
"38725","1502481426"
"38725","1502481456"
"38655","1502481563"
"38703","1502482231"
"38843","1502482427"
"39373","1502482629"
"38725","1502483150"
"39638","1502487136"
"39638","1502487189"
"39638","1502487219"
"39638","1502487294"
"39037","1502487716"
"39518","1502487784"
"39042","1502488398"
"39582","1502489304"
"38695","1502489347"
"39582","1502489367"
"39582","1502489390"
"39582","1502489407"
"39582","1502489438"
"39582","1502489529"
"39582","1502489546"
"39582","1502489562"
"38609","1502490095"
"38971","1502490997"
"38705","1502492700"
"39573","1502494891"
"39405","1502497468"
"39158","1502498779"
"38984","1502500945"
"38984","1502500968"
"39515","1502504450"
"39107","1502546427"
"39218","1502547383"
"39036","1502547948"
"39036","1502548008"
"39186","1502550282"
"39411","1502552805"
"39588","1502554613"
"39121","1502555033"
"39394","1502564757"
"39385","1502564804"
"39340","1502567743"
"39183","1502568176"
"38995","1502578522"
"39001","1502578583"
"38994","1502578692"
"39639","1502599431"
"38541","1502618471"
"39452","1502628548"
"39148","1502632289"
"39376","1502637257"
"39003","1502637328"
"39148","1502639568"
"39200","1502639812"
"39262","1502640528"
"39007","1502640576"
"39007","1502640663"
"39007","1502640716"
"39007","1502640728"
"39200","1502641221"
"39146","1502641665"
"39200","1502641756"
"39150","1502641942"
"39007","1502642263"
"39412","1502645830"
"39407","1502647979"
"39415","1502648656"
"39148","1502649225"
"39197","1502649476"
"39200","1502654489"
"39268","1502655689"
"39268","1502655968"
"39430","1502660696"
"1063","1502669793"
"39429","1502670194"
"39640","1502680124"
"39640","1502680186"
"39640","1502680286"
"39640","1502680382"
"1105","1502704871"
"38659","1502704872"
"39007","1502712593"
"39146","1502713655"
"39582","1502714407"
"38656","1502714656"
"38656","1502714717"
"38656","1502714981"
"976","1502716022"
"39203","1502716056"
"39198","1502716906"
"38700","1502717251"
"38713","1502717889"
"38713","1502717919"
"39615","1502718198"
"39572","1502718211"
"39204","1502718610"
"39618","1502718669"
"39184","1502718961"
"38998","1502719114"
"39147","1502719494"
"39095","1502719623"
"39248","1502720119"
"39003","1502720278"
"39426","1502722446"
"39149","1502722592"
"38732","1502722700"
"39150","1502723118"
"39415","1502723175"
"38695","1502723405"
"38994","1502723488"
"38994","1502723593"
"1144","1502723816"
"39381","1502724940"
"39004","1502725935"
"39124","1502725992"
"39124","1502726017"
"38999","1502726118"
"39158","1502726205"
"39158","1502726213"
"39633","1502726229"
"39143","1502726257"
"39158","1502726382"
"39616","1502726409"
"39143","1502726473"
"39204","1502726583"
"39158","1502726600"
"39217","1502726638"
"39158","1502726725"
"39158","1502727004"
"39569","1502727437"
"39616","1502727569"
"39616","1502727647"
"39146","1502728880"
"39146","1502728928"
"972","1502729038"
"38800","1502729089"
"38800","1502729242"
"39423","1502729698"
"579","1502729793"
"38655","1502729802"
"39123","1502729979"
"39123","1502730004"
"1057","1502730074"
"38987","1502730296"
"39123","1502730554"
"39123","1502730631"
"39124","1502730812"
"39124","1502730880"
"38714","1502730970"
"740","1502731088"
"38714","1502731123"
"39124","1502731214"
"39124","1502731254"
"39124","1502731298"
"39124","1502731991"
"38617","1502732039"
"38993","1502732128"
"38993","1502732174"
"39175","1502732353"
"39175","1502732432"
"39388","1502732451"
"39175","1502732485"
"39639","1502732653"
"39350","1502732775"
"39639","1502732863"
"39639","1502732937"
"39639","1502732968"
"39639","1502733130"
"39350","1502733241"
"39639","1502733343"
"39411","1502733521"
"39192","1502733737"
"39567","1502733796"
"39567","1502733844"
"38541","1502733853"
"38541","1502733868"
"39567","1502733979"
"38541","1502733990"
"39225","1502734132"
"39001","1502734196"
"39411","1502734488"
"39454","1502734547"
"39454","1502734582"
"39454","1502734602"
"39093","1502735156"
"39010","1502735167"
"740","1502735403"
"39576","1502735564"
"739","1502735567"
"39627","1502735772"
"39415","1502735977"
"39541","1502736943"
"38735","1502737265"
"39644","1502737645"
"39644","1502737670"
"39616","1502737694"
"39633","1502737878"
"38994","1502738381"
"39182","1502738962"
"39182","1502739089"
"39171","1502739121"
"39404","1502739147"
"39008","1502740111"
"38617","1502740112"
"39582","1502740398"
"39004","1502740444"
"39404","1502740912"
"39199","1502741009"
"38713","1502741434"
"38540","1502741765"
"38540","1502741807"
"38695","1502742035"
"39182","1502743110"
"39183","1502743243"
"38995","1502743399"
"39420","1502743420"
"39183","1502743461"
"39158","1502743462"
"39420","1502743533"
"39204","1502743649"
"39350","1502743744"
"787","1502743958"
"38998","1502744427"
"970","1502744466"
"39202","1502744473"
"39200","1502744946"
"39183","1502745134"
"39196","1502745249"
"38995","1502746217"
"38540","1502746636"
"38540","1502748389"
"39111","1502748783"
"39218","1502750191"
"39158","1502750299"
"39010","1502750746"
"39010","1502750858"
"39105","1502751872"
"39556","1502753214"
"39556","1502753614"
"39001","1502754188"
"39411","1502754457"
"39111","1502755592"
"522","1502757962"
"39175","1502758311"
"39175","1502758349"
"39175","1502758377"
"39175","1502758480"
"38984","1502758830"
"665","1502759743"
"39075","1502762136"
"39075","1502762186"
"39075","1502762224"
"39193","1502764592"
"39193","1502764696"
"975","1502768464"
"39075","1502772154"
"39075","1502772358"
"39075","1502772486"
"39075","1502774608"
"39075","1502776009"
"39075","1502776047"
"38541","1502791259"
"39201","1502797184"
"38695","1502797734"
"38951","1502798552"
"38637","1502801805"
"38971","1502801885"
"39644","1502801910"
"39418","1502802837"
"39148","1502803284"
"38853","1502803386"
"39148","1502803926"
"39171","1502804124"
"39003","1502804598"
"39003","1502805182"
"38785","1502805581"
"38574","1502805957"
"38837","1502806196"
"39014","1502807074"
"39014","1502807102"
"39285","1502807197"
"39014","1502807436"
"39014","1502807458"
"39014","1502807737"
"39124","1502807901"
"39014","1502807990"
"39105","1502808080"
"39414","1502808937"
"39198","1502809073"
"39124","1502809093"
"38701","1502809652"
"38701","1502809670"
"39198","1502809942"
"39421","1502809951"
"39401","1502810007"
"39198","1502810147"
"38637","1502810360"
"39647","1502810500"
"39647","1502810531"
"39647","1502810559"
"39091","1502810618"
"39647","1502810721"
"38732","1502811258"
"38732","1502811432"
"39404","1502811540"
"38725","1502811643"
"39333","1502811661"
"39396","1502811743"
"39379","1502811782"
"39333","1502811888"
"39333","1502811944"
"38931","1502811958"
"39333","1502811994"
"38931","1502812009"
"39378","1502812014"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39648","1502812212"
"39428","1502812220"
"38700","1502812509"
"39618","1502812718"
"39618","1502812757"
"39618","1502813712"
"39572","1502813714"
"39411","1502813945"
"38875","1502814176"
"39618","1502814227"
"38655","1502814388"
"39196","1502814460"
"39411","1502814573"
"39378","1502814807"
"39146","1502814867"
"39426","1502815829"
"39401","1502815921"
"39124","1502816154"
"39124","1502816662"
"39420","1502817076"
"39260","1502817348"
"39260","1502817516"
"38853","1502818314"
"38655","1502818477"
"39415","1502818755"
"38931","1502819159"
"39113","1502819418"
"39143","1502819889"
"39377","1502819896"
"39646","1502820002"
"39646","1502820077"
"39646","1502820388"
"38843","1502820451"
"38843","1502820584"
"39161","1502820641"
"39194","1502820789"
"39161","1502820794"
"39403","1502821015"
"38707","1502821132"
"38951","1502821379"
"39646","1502821440"
"38707","1502821496"
"39649","1502821628"
"39646","1502821660"
"39649","1502821741"
"38655","1502821801"
"39646","1502821820"
"39649","1502821942"
"39649","1502821942"
"39649","1502821942"
"39649","1502821942"
"39649","1502821942"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"39649","1502822155"
"38655","1502822161"
"39649","1502822202"
"39649","1502822202"
"39649","1502822202"
"39285","1502822211"
"39649","1502822233"
"39649","1502822233"
"39103","1502822665"
"39452","1502822946"
"38853","1502822960"
"39138","1502823193"
"39404","1502823660"
"39124","1502823734"
"39527","1502823760"
"39374","1502823765"
"39427","1502823769"
"39422","1502824038"
"39422","1502824116"
"39572","1502824154"
"39092","1502824562"
"39121","1502824944"
"39194","1502825087"
"38701","1502825154"
"38951","1502825391"
"38951","1502825696"
"39584","1502825764"
"39394","1502825993"
"39394","1502826119"
"39009","1502826686"
"39208","1502826764"
"39651","1502827292"
"39584","1502827512"
"39152","1502828016"
"39152","1502828045"
"38715","1502828235"
"39121","1502828268"
"38715","1502828280"
"38713","1502828316"
"38713","1502828368"
"38713","1502828424"
"38715","1502828645"
"38551","1502828701"
"39196","1502828719"
"39454","1502828908"
"39454","1502828952"
"39387","1502829057"
"39412","1502829072"
"558","1502829093"
"39569","1502829119"
"39415","1502829145"
"39387","1502829227"
"38715","1502829279"
"39387","1502829318"
"39627","1502829411"
"39260","1502830361"
"39260","1502830441"
"39387","1502831004"
"39425","1502831034"
"39260","1502831224"
"39392","1502831337"
"39095","1502831388"
"39037","1502831416"
"39095","1502831686"
"38706","1502832180"
"39203","1502832930"
"38715","1502833368"
"38714","1502833486"
"39390","1502833943"
"38714","1502834095"
"39003","1502834212"
"39003","1502834506"
"973","1502834530"
"534","1502835297"
"38589","1502835305"
"39146","1502835714"
"38739","1502835839"
"555","1502837090"
"553","1502837288"
"39003","1502837763"
"556","1502842737"
"39202","1502842834"
"39199","1502843444"
"39397","1502843868"
"39183","1502844888"
"39183","1502845267"
"39183","1502845438"
"39183","1502845493"
"39183","1502845561"
"970","1502845603"
"39403","1502849890"
"39106","1502857790"
"38769","1502877716"
"39149","1502880076"
"39308","1502881226"
"39148","1502883130"
"39148","1502883447"
"39002","1502884625"
"39381","1502887901"
"39350","1502887967"
"39426","1502888221"
"39454","1502889091"
"39454","1502889174"
"39454","1502889219"
"39206","1502889287"
"366","1502889362"
"38853","1502889366"
"39206","1502889396"
"366","1502889432"
"38707","1502890908"
"39123","1502891229"
"38987","1502891847"
"39201","1502892268"
"39158","1502892793"
"38655","1502893220"
"38655","1502893294"
"38714","1502893339"
"38655","1502893347"
"38655","1502893393"
"39002","1502893440"
"38655","1502893473"
"38655","1502893561"
"39181","1502893784"
"38735","1502893822"
"39123","1502894378"
"39123","1502894484"
"1142","1502894693"
"39386","1502894919"
"39181","1502894924"
"39103","1502895083"
"39139","1502895430"
"39200","1502895476"
"39139","1502895575"
"39139","1502895673"
"39010","1502896047"
"39146","1502896127"
"39139","1502896150"
"39631","1502896172"
"39148","1502896786"
"38995","1502896978"
"39431","1502897417"
"39616","1502897808"
"39616","1502897879"
"39616","1502897959"
"39350","1502898090"
"39204","1502898119"
"39527","1502898965"
"39139","1502899128"
"39650","1502900479"
"39416","1502901486"
"39419","1502902142"
"39433","1502902420"
"38988","1502902460"
"38655","1502902532"
"39105","1502902794"
"39105","1502902862"
"39654","1502903182"
"39384","1502903910"
"39135","1502905071"
"39409","1502905639"
"39075","1502906140"
"39075","1502906192"
"39152","1502906361"
"39152","1502906376"
"39616","1502906402"
"39578","1502907330"
"39578","1502907361"
"39578","1502907387"
"39578","1502907426"
"39619","1502907584"
"39619","1502907686"
"39619","1502907959"
"39619","1502907999"
"39431","1502908229"
"39185","1502908300"
"39036","1502908356"
"39655","1502908462"
"39619","1502908841"
"39619","1502908895"
"39614","1502909249"
"39451","1502909384"
"39451","1502909384"
"39451","1502909384"
"39451","1502909384"
"39451","1502909384"
"39451","1502909402"
"39003","1502910020"
"38510","1502910621"
"38510","1502910985"
"39268","1502911439"
"39656","1502911701"
"39385","1502911995"
"39656","1502912049"
"39656","1502912091"
"39656","1502912127"
"39656","1502912179"
"39430","1502912219"
"39656","1502912243"
"39656","1502912314"
"38578","1502912371"
"39424","1502912735"
"39158","1502912825"
"39385","1502913805"
"39375","1502913989"
"39656","1502914070"
"522","1502914079"
"522","1502914176"
"39389","1502914286"
"39373","1502914295"
"39121","1502914323"
"522","1502914784"
"39106","1502914972"
"39009","1502915015"
"38575","1502915017"
"39009","1502915088"
"39424","1502915093"
"38575","1502915095"
"39009","1502915129"
"39010","1502915205"
"39010","1502915244"
"39010","1502915281"
"39405","1502915316"
"39395","1502915345"
"39350","1502915356"
"1062","1502917013"
"39003","1502917107"
"39003","1502917120"
"39350","1502917366"
"663","1502918549"
"522","1502918575"
"39248","1502919329"
"39199","1502919504"
"39199","1502919611"
"39036","1502919650"
"38800","1502919757"
"39248","1502919995"
"38800","1502920225"
"38800","1502920250"
"39248","1502922674"
"39037","1502924012"
"560","1502924382"
"39400","1502924755"
"39022","1502925107"
"39399","1502928451"
"522","1502929494"
"522","1502929519"
"39010","1502932171"
"38999","1502933469"
"554","1502934386"
"39000","1502964089"
"39121","1502966939"
"38695","1502970169"
"39123","1502970307"
"38655","1502972679"
"971","1502972729"
"38655","1502973460"
"38837","1502974199"
"38837","1502974235"
"38837","1502974319"
"38837","1502974380"
"39006","1502975910"
"39574","1502976970"
"39287","1502977038"
"39091","1502977138"
"39287","1502977169"
"39287","1502977169"
"39287","1502977169"
"39287","1502977169"
"39287","1502977169"
"39287","1502977169"
"39574","1502977170"
"39287","1502977246"
"39574","1502977261"
"39006","1502977266"
"39287","1502977287"
"39574","1502977356"
"39574","1502977356"
"39574","1502977600"
"39574","1502977643"
"39574","1502977671"
"39574","1502977818"
"39574","1502978012"
"39574","1502978091"
"39574","1502978165"
"39574","1502978317"
"39574","1502978391"
"39574","1502978456"
"39574","1502978516"
"39574","1502978654"
"39574","1502978737"
"39574","1502978889"
"39574","1502978952"
"39574","1502979000"
"39574","1502979068"
"39171","1502979104"
"39574","1502979164"
"39574","1502979230"
"38999","1502979596"
"39618","1502979883"
"39636","1502979971"
"39623","1502980033"
"39623","1502980061"
"39623","1502980096"
"39623","1502980152"
"39623","1502980190"
"39574","1502980250"
"39623","1502980281"
"39574","1502980361"
"39623","1502980426"
"39636","1502980434"
"39574","1502980485"
"39574","1502980651"
"39394","1502980703"
"39574","1502981119"
"39574","1502981209"
"39147","1502981262"
"39574","1502981305"
"39574","1502981491"
"39574","1502981577"
"39574","1502981645"
"39340","1502981665"
"39574","1502981703"
"39340","1502981717"
"39574","1502981831"
"39623","1502981899"
"39199","1502982013"
"39574","1502982042"
"39574","1502982079"
"39574","1502982139"
"39574","1502982272"
"39616","1502982789"
"39574","1502983261"
"39574","1502983324"
"39001","1502983370"
"39001","1502983399"
"39574","1502983402"
"39149","1502983404"
"39574","1502983468"
"39574","1502983527"
"39574","1502983579"
"39574","1502983690"
"38999","1502983711"
"38720","1502983725"
"39574","1502983742"
"39412","1502983759"
"39574","1502983808"
"39574","1502983878"
"38720","1502983973"
"39574","1502983990"
"39574","1502984050"
"39005","1502984117"
"39574","1502984132"
"38745","1502984145"
"39574","1502984252"
"39574","1502984313"
"39518","1502984366"
"39574","1502984367"
"39574","1502984425"
"39199","1502984454"
"39574","1502984502"
"39618","1502984639"
"39518","1502984669"
"39518","1502984856"
"39574","1502984991"
"39574","1502985062"
"39573","1502986111"
"38994","1502986668"
"39001","1502987265"
"39260","1502987637"
"39260","1502987786"
"38655","1502988055"
"39408","1502988591"
"39391","1502990084"
"39405","1502990089"
"39003","1502990258"
"39283","1502990532"
"39283","1502990596"
"39283","1502990636"
"39283","1502990757"
"39283","1502990967"
"39283","1502991031"
"39283","1502991112"
"39260","1502991330"
"39260","1502991408"
"39260","1502991498"
"39010","1502991602"
"39114","1502991734"
"39283","1502992389"
"39152","1502992772"
"39283","1502993355"
"39283","1502993355"
"39283","1502993355"
"39283","1502993355"
"39283","1502993355"
"39283","1502993355"
